timestamp,city,checkin,checkout,num_staying_nights,id,name,displayName,accomPropertyType,region,starRating,userRating,showedFacilityTypes,numReviews,userRatingInfo,latitude,longitude,lowRate,highRate,hotelFeatures,hotelSeoUrl,cheapestRate_allNights_baseFare,cheapestRate_allNights_fees,cheapestRate_allNights_taxes,cheapestRate_allNights_totalFare,cheapestRate_perNight_baseFare,cheapestRate_perNight_fees,cheapestRate_perNight_taxes,cheapestRate_perNight_totalFare,originalRate_allNights_baseFare,originalRate_allNights_fees,originalRate_allNights_taxes,originalRate_allNights_totalFare,originalRate_perNight_baseFare,originalRate_perNight_fees,originalRate_perNight_taxes,originalRate_perNight_totalFare
2023-03-27 11:15:57.967554,Denpasar,27-03-2023,28-03-2023,1,3000020019258,Hotel Diana I,Hotel Diana I,Hotel,"Denpasar Utara, Denpasar",0.0,7.5,"['WIFI_PUBLIC_AREA', 'CARPARK']",21,Nyaman,-8.636660199999998,115.20407,156483,,"Bayar saat Check-in, Antar-jemput bandara",hotel/indonesia/hotel-diana-i-3000020019258,129325,0,27158,156483,129325,0.0,27158.0,156483,239936,0,50386,290322,239936,0.0,50386.0,290322
2023-03-27 11:15:57.967554,Denpasar,27-03-2023,28-03-2023,1,9000001099626,OYO 91684 Pondok Syariah,OYO 91684 Pondok Syariah,Homestay,"Denpasar Barat, Denpasar",0.0,7.2,['WIFI_PUBLIC_AREA'],5,Nyaman,-8.669633,115.1821826,76302,,Easy Reschedule tersedia,hotel/indonesia/oyo-91684-pondok-syariah-9000001099626,63059,0,13243,76302,63059,0.0,13243.0,76302,116993,0,24569,141562,116993,0.0,24569.0,141562
2023-03-27 11:15:57.967554,Denpasar,27-03-2023,28-03-2023,1,9000000985110,Puku Camper,Puku Camper,Camping,"Denpasar Timur, Denpasar",0.0,,[],,,-8.5991195,115.2329313,550000,,"Bayar saat Check-in, Hewan kecil diizinkan",hotel/indonesia/puku-camper-9000000985110,454545,0,95455,550000,454545,0.0,95455.0,550000,606060,0,127273,733333,606060,0.0,127273.0,733333
2023-03-27 11:15:57.967554,Denpasar,27-03-2023,28-03-2023,1,3000010012696,Dea Graha,Dea Graha,Hotel,"Denpasar Selatan, Denpasar",0.0,8.1,['CARPARK'],25,Nyaman,-8.6973858,115.2270143,174930,,,hotel/indonesia/dea-graha-3000010012696,144571,0,30359,174930,144571,0.0,30359.0,174930,147521,0,30979,178500,147521,0.0,30979.0,178500
2023-03-27 11:15:57.967554,Denpasar,27-03-2023,28-03-2023,1,9000001151606,bali rama homestay,bali rama homestay,Homestay,"Denpasar Barat, Denpasar",0.0,,['WIFI_PUBLIC_AREA'],,,-8.6776068,115.1890339,120000,,Bayar saat Check-in,hotel/indonesia/bali-rama-homestay-9000001151606,99174,0,20826,120000,99174,0.0,20826.0,120000,132232,0,27768,160000,132232,0.0,27768.0,160000
2023-03-27 11:15:57.967554,Denpasar,27-03-2023,28-03-2023,1,9000001107878,OYO 91971 Hotel Puri Sokasati,OYO 91971 Hotel Puri Sokasati,Hotel,"Denpasar Timur, Denpasar",0.0,,"['WIFI_PUBLIC_AREA', 'CARPARK']",,,-8.6482631,115.2400919,343980,,Check-out ekspress,hotel/indonesia/oyo-91971-hotel-puri-sokasati-9000001107878,284281,0,59699,343980,284281,0.0,59699.0,343980,371901,0,78099,450000,371901,0.0,78099.0,450000
2023-03-27 11:15:57.967554,Denpasar,27-03-2023,28-03-2023,1,9000000133479,Murai Guest House,Murai Guest House,Guest House,"Denpasar Utara, Denpasar",0.0,,"['WIFI_PUBLIC_AREA', 'CARPARK']",2,,-8.634617,115.222122,176400,,"Layanan pijat, Spa",hotel/indonesia/murai-guest-house--9000000133479,145785,0,30615,176400,145785,0.0,30615.0,176400,148760,0,31240,180000,148760,0.0,31240.0,180000
2023-03-27 11:15:57.967554,Denpasar,27-03-2023,28-03-2023,1,9000001072924,OYO 91724 Penginapan Pondok Asri,OYO 91724 Penginapan Pondok Asri,Guest House,"Denpasar Barat, Denpasar",0.0,,"['WIFI_PUBLIC_AREA', 'CARPARK']",3,,-8.627977999999997,115.1822773,81400,,"Bayar saat Check-in, Easy Reschedule tersedia, Check-out ekspress",hotel/indonesia/oyo-91724-penginapan-pondok-asri-9000001072924,67272,0,14128,81400,67272,0.0,14128.0,81400,124810,0,26210,151020,124810,0.0,26210.0,151020
2023-03-27 11:15:58.926608,Gianyar,27-03-2023,28-03-2023,1,3000010004266,OYO 612 Dante Guesthouse,OYO 612 Dante Guesthouse,Guest House,"Gianyar Kota, Gianyar",2.0,8.4,['WIFI_PUBLIC_AREA'],385,Mengesankan,-8.544824499999999,115.3218787,198554,,"Bayar saat Check-in, Check-out ekspress",hotel/indonesia/oyo-612-dante-guesthouse-3000010004266,164094,0,34460,198554,164094,0.0,34460.0,198554,210377,0,44179,254556,210377,0.0,44179.0,254556
2023-03-27 11:15:58.926608,Gianyar,27-03-2023,28-03-2023,1,3000010004881,Hotel Gianyar,Hotel Gianyar,Hotel,"Gianyar Kota, Gianyar",1.0,8.0,"['WIFI_PUBLIC_AREA', 'CARPARK']",220,Nyaman,-8.539729,115.323035,130339,,"Bayar saat Check-in, Penitipan sepeda, Sewa mobil",hotel/indonesia/hotel-gianyar--3000010004881,107719,0,22620,130339,107719,0.0,22620.0,130339,109917,0,23082,132999,109917,0.0,23082.0,132999
